,Drug ID,Target ID,Label
7367,DB04272,Q9GV41,1
7368,DB04272,P11922,1
7369,DB04272,P10930,1
7370,DB04272,Q2QJL3,1
7371,DB04272,P38516,1
7372,DB04272,P15086,1
7373,DB04272,P03277,1
7374,DB04272,O33833,1
7375,DB04272,A0A384KMD8,1
7376,DB04272,P46849,1
7377,DB04272,Q9HB21,1
7378,DB04272,P21408,1
7379,DB04272,Q9WZ40,1
7380,DB04272,Q9X286,1
7381,DB04272,P07360,1
7382,DB04272,Q9CBQ2,1
7383,DB04272,P44725,1
7384,DB04272,Q37875,1
7385,DB04272,Q9X1F0,1
7386,DB04272,P32427,1
7387,DB04272,P06672,1
7388,DB04272,P07998,1
7389,DB04272,P62312,1
7390,DB04272,Q9BY32,1
7391,DB04272,O75390,1
7392,DB04272,Q9GZU7,1
7393,DB04272,Q96RQ9,1
7394,DB04272,O14964,1
7395,DB04272,C7C422,1
7396,DB04339,P09211,1
7397,DB04348,P19835,1
7398,DB04348,Q96RI1,1
7399,DB04348,P51161,1
7400,DB04398,P09546,1
7401,DB04398,Q9RW27,1
7402,DB04465,P00722,1
7403,DB04465,Q9NZD2,1
7404,DB04465,P26514,1
7405,DB04465,Q7SI98,1
7406,DB04465,Q7Z4J2,1
7407,DB04465,P17931,1
7408,DB04465,Q02834,1
7409,DB04465,P16278,1
7410,DB04540,P35398,1
7411,DB04540,Q14994,1
7412,DB04540,P11473,1
7413,DB04540,Q9ULY5,1
7414,DB04564,P09848,1
7415,DB04570,P42971,1
7416,DB04570,P02918,1
7417,DB04570,P02919,1
7418,DB04570,P24228,1
7419,DB04573,P03372,1
7420,DB04573,Q92731,1
7421,DB04573,P04278,1
7422,DB04574,P03372,1
7423,DB04574,Q92731,1
7424,DB04575,P03372,1
7425,DB04657,P31040,1
7426,DB04703,Q96GD4,1
7427,DB04743,P35354,1
7428,DB04743,Q9NZK7,1
7429,DB04743,P02788,1
7430,DB04794,P10613,1
7431,DB04794,P20813,1
7432,DB04817,P23219,1
7433,DB04820,P27338,1
7434,DB04820,P21397,1
7435,DB04820,P21964,1
7436,DB04821,P23975,1
7437,DB04821,Q01959,1
7438,DB04821,P27338,1
7439,DB04821,P21397,1
7440,DB04821,P05164,1
7441,DB04821,P31645,1
7442,DB04821,Q05940,1
7443,DB04824,O60656,1
7444,DB04824,O75469,1
7445,DB04824,Q14994,1
7446,DB04824,P03372,1
7447,DB04824,P04278,1
7448,DB04825,P0DP23,1
7449,DB04825,Q9H1R3,1
7450,DB04832,P31645,1
7451,DB04832,P27338,1
7452,DB04832,P21397,1
7453,DB04834,P08172,1
7454,DB04835,P51681,1
7455,DB04837,P35367,1
7456,DB04838,P54289,1
7457,DB04838,P23141,1
7458,DB04839,P10275,1
7459,DB04839,P07288,1
7460,DB04840,P23975,1
7461,DB04841,O43497,1
7462,DB04841,O95180,1
7463,DB04841,Q9P0X4,1
7464,DB04841,P35367,1
7465,DB04841,P0DP23,1
7466,DB04842,P14416,1
7467,DB04842,P28223,1
7468,DB04842,Q06432,1
7469,DB04843,P11229,1
7470,DB04843,P20309,1
7471,DB04844,Q05940,1
7472,DB04844,P14416,1
7473,DB04845,Q13509,1
7474,DB04846,P08588,1
7475,DB04846,P07550,1
7476,DB04846,P13945,1
7477,DB04846,P08913,1
7478,DB04846,P18089,1
7479,DB04846,P18825,1
7480,DB04854,P47989,1
7481,DB04855,P35348,1
7482,DB04855,P35368,1
7483,DB04855,P25100,1
7484,DB04855,P08913,1
7485,DB04855,P18089,1
7486,DB04855,P18825,1
7487,DB04855,P08588,1
7488,DB04855,Q12809,1
7489,DB04855,Q13936,1
7490,DB04855,Q01668,1
7491,DB04855,O60840,1
7492,DB04855,Q13698,1
7493,DB04855,Q02641,1
7494,DB04855,Q08289,1
7495,DB04855,P54284,1
7496,DB04855,O00305,1
7497,DB04855,O95069,1
7498,DB04855,Q14524,1
7499,DB04855,P48549,1
7500,DB04855,P51787,1
7501,DB04855,Q14500,1
7502,DB04855,Q9UNX9,1
7503,DB04855,P63252,1
7504,DB04855,P48050,1
7505,DB04855,P32418,1
7506,DB04855,Q9UK17,1
7507,DB04855,P10827,1
7508,DB04861,P08588,1
7509,DB04861,P07550,1
7510,DB04861,P13945,1
7511,DB04864,P22303,1
7512,DB04865,P20276,1
7513,DB04865,P39023,1
7514,DB04868,P00519,1
7515,DB04868,P10721,1
7516,DB04871,P28335,1
7517,DB04876,P27487,1
7518,DB04880,Q14432,1
7519,DB04890,P35367,1
7520,DB04895,P15692,1
7521,DB04896,P23975,1
7522,DB04896,P31645,1
7523,DB04896,Q05586,1
7524,DB04896,Q12879,1
7525,DB04896,Q13224,1
7526,DB04896,Q14957,1
7527,DB04896,O15399,1
7528,DB04896,Q8TCU5,1
7529,DB04896,O60391,1
7530,DB04898,P00734,1
7531,DB04899,P16066,1
7532,DB04899,P20594,1
7533,DB04899,P17342,1
7534,DB04908,P08908,1
7535,DB04908,P21917,1
7536,DB04908,P28223,1
7537,DB04918,Q7DHH4,1
7538,DB04918,P14677,1
7539,DB04918,P0AD68,1
7540,DB04920,Q13936,1
7541,DB04920,Q13698,1
7542,DB04920,O60840,1
7543,DB04920,Q01668,1
7544,DB04930,P35498,1
7545,DB04930,P03372,1
7546,DB04930,O75469,1
7547,DB04931,Q01726,1
7548,DB04932,P30542,1
7549,DB04932,P29275,1
7550,DB04932,P29274,1
7551,DB04938,P03372,1
7552,DB04941,P13569,1
7553,DB04941,Q5XXA6,1
7554,DB04946,P28223,1
7555,DB04946,P14416,1
7556,DB04946,P21728,1
7557,DB04946,P35462,1
7558,DB04946,P21917,1
7559,DB04946,P08908,1
7560,DB04946,P50406,1
7561,DB04946,P34969,1
7562,DB04946,P35348,1
7563,DB04946,P35367,1
7564,DB04946,P18825,1
7565,DB04948,P08913,1
7566,DB04948,P35348,1
7567,DB04948,P08908,1
7568,DB04948,P34969,1
7569,DB04948,P28335,1
7570,DB04948,P28221,1
7571,DB04953,O43526,1
7572,DB04953,O43525,1
7573,DB04953,P56696,1
7574,DB04953,Q9NR82,1
7575,DB05013,P17252,1
7576,DB05013,Q05655,1
7577,DB05015,Q13547,1
7578,DB05015,Q969S8,1
7579,DB05015,Q96DB2,1
7580,DB05015,Q92769,1
7581,DB05015,O15379,1
7582,DB05015,P56524,1
7583,DB05015,Q9UQL6,1
7584,DB05015,Q9UBN7,1
7585,DB05015,Q8WUI4,1
7586,DB05015,Q9BY41,1
7587,DB05015,Q9UKV0,1
7588,DB05018,P06280,1
7589,DB05039,P07550,1
7590,DB05084,Q03431,1
7591,DB05099,P02671,1
7592,DB05154,P95029,1
7593,DB05154,P9WJY5,1
7594,DB05154,P9WIP7,1
7595,DB05154,A0A0T9AZ62,1
7596,DB05154,A0A1K3GRG2,1
7597,DB05154,A0A045KKX4,1
7598,DB05154,A0A045ISQ8,1
7599,DB05154,P9WGR1,1
7600,DB05219,Q07343,1
7601,DB05219,P27815,1
7602,DB05219,Q08499,1
7603,DB05219,Q08493,1
7604,DB05239,Q02750,1
7605,DB05246,O43497,1
7606,DB05259,P01911,1
7607,DB05260,P31350,1
7608,DB05260,P21281,1
7609,DB05260,P02818,1
7610,DB05260,Q9S427,1
7611,DB05260,P01584,1
7612,DB05271,P35462,1
7613,DB05271,P21917,1
7614,DB05271,P21918,1
7615,DB05271,P14416,1
7616,DB05271,P21728,1
7617,DB05271,P08908,1
7618,DB05271,P18089,1
7619,DB05276,Q69600,1
7620,DB05294,P15692,1
7621,DB05294,P00533,1
7622,DB05294,Q13882,1
7623,DB05294,Q02763,1
7624,DB05294,P07949,1
7625,DB05299,P60568,1
7626,DB05311,P03952,1
7627,DB05316,P28223,1
7628,DB05316,P14416,1
7629,DB05332,P40238,1
7630,DB05351,P20648,1
7631,DB05351,P51164,1
7632,DB05351,O94760,1
7633,DB05381,P35367,1
7634,DB05381,P25021,1
7635,DB05381,Q9Y5N1,1
7636,DB05381,Q9H3N8,1
7637,DB05381,Q05940,1
7638,DB05382,Q92911,1
7639,DB05389,Q7L5Y9,1
7640,DB05389,Q86VB7,1
7641,DB05521,B0B3C9,1
7642,DB05521,Q9Y6L6,1
7643,DB05521,O94956,1
7644,DB05541,Q7L0J3,1
7645,DB05541,P35498,1
7646,DB05541,Q9Y5Y9,1
7647,DB05541,Q9UI33,1
7648,DB05541,Q99250,1
7649,DB05541,Q9NY46,1
7650,DB05541,P35499,1
7651,DB05541,Q14524,1
7652,DB05541,Q01118,1
7653,DB05541,Q9UQD0,1
7654,DB05541,Q15858,1
7655,DB05541,Q07699,1
7656,DB05541,O60939,1
7657,DB05541,Q9NY72,1
7658,DB05541,Q8IWT1,1
7659,DB05578,P35968,1
7660,DB05630,P11387,1
7661,DB05676,Q86V67,1
7662,DB05679,P29460,1
7663,DB05679,P29460,1
7664,DB05679,Q9NPF7,1
7665,DB05773,P04626,1
7666,DB05777,P00734,1
7667,DB05777,P12259,1
7668,DB05812,P05093,1
7669,DB05829,Q03431,1
7670,DB05829,P49190,1
7671,DB05889,P20273,1
7672,DB05990,Q96RI1,1
7673,DB06016,P35462,1
7674,DB06016,P14416,1
7675,DB06016,P08908,1
7676,DB06016,P41595,1
7677,DB06016,P28223,1
7678,DB06016,P35367,1
7679,DB06043,P16234,1
7680,DB06077,P28223,1
7681,DB06077,P14416,1
7682,DB06077,P21728,1
7683,DB06077,P31645,1
7684,DB06077,Q13224,1
7685,DB06081,P04275,1
7686,DB06137,P12931,1
7687,DB06137,P07437,1
7688,DB06144,P14416,1
7689,DB06144,P28223,1
7690,DB06144,P28335,1
7691,DB06144,P50406,1
7692,DB06144,Q12809,1
7693,DB06144,P35348,1
7694,DB06144,P35368,1
7695,DB06144,P25100,1
7696,DB06145,Q9A1X4,1
7697,DB06147,Q27738,1
7698,DB06148,P08913,1
7699,DB06148,P28223,1
7700,DB06148,P28335,1
7701,DB06148,P35367,1
7702,DB06148,P23975,1
7703,DB06148,P31645,1
7704,DB06148,Q9H3N8,1
7705,DB06148,P08908,1
7706,DB06148,P18825,1
7707,DB06148,P41595,1
7708,DB06148,P30939,1
7709,DB06148,P18089,1
7710,DB06148,P35462,1
7711,DB06148,P41145,1
7712,DB06148,Q01959,1
7713,DB06148,P34969,1
7714,DB06148,P14416,1
7715,DB06148,P50406,1
7716,DB06148,P35348,1
7717,DB06148,P35368,1
7718,DB06148,P25100,1
7719,DB06148,P21728,1
7720,DB06148,P21918,1
7721,DB06151,P48637,1
7722,DB06151,Q9UPY5,1
7723,DB06151,Q03154,1
7724,DB06151,O14920,1
7725,DB06151,O15111,1
7726,DB06151,Q13224,1
7727,DB06151,Q05586,1
7728,DB06151,Q12879,1
7729,DB06151,O15399,1
7730,DB06151,Q8TCU5,1
7731,DB06152,Q9P0X4,1
7732,DB06152,P48551,1
7733,DB06153,P11229,1
7734,DB06153,P08172,1
7735,DB06153,P20309,1
7736,DB06153,P28223,1
7737,DB06153,P41595,1
7738,DB06153,P28335,1
7739,DB06153,P08908,1
7740,DB06153,P28222,1
7741,DB06153,P28221,1
7742,DB06153,P35367,1
7743,DB06153,P35348,1
7744,DB06153,P35368,1
7745,DB06153,P25100,1
7746,DB06153,P08913,1
7747,DB06153,P18089,1
7748,DB06153,P18825,1
7749,DB06154,P69905,1
7750,DB06154,P68871,1
7751,DB06155,P21554,1
7752,DB06155,Q9Y2T6,1
7753,DB06168,P01584,1
7754,DB06174,Q99720,1
7755,DB06176,Q13547,1
7756,DB06176,Q92769,1
7757,DB06176,P56524,1
7758,DB06176,Q9UBN7,1
7759,DB06176,P33527,1
7760,DB06186,P16410,1
7761,DB06196,P15144,1
7762,DB06196,P30411,1
7763,DB06201,P41594,1
7764,DB06201,Q15858,1
7765,DB06202,P03372,1
7766,DB06202,Q92731,1
7767,DB06202,P34972,1
7768,DB06203,P27487,1
7769,DB06204,P35372,1
7770,DB06204,P23975,1
7771,DB06204,P41145,1
7772,DB06204,P41143,1
7773,DB06204,P46098,1
7774,DB06204,P31645,1
7775,DB06205,P01137,1
7776,DB06207,P35348,1
7777,DB06207,P35368,1
7778,DB06207,P25100,1
7779,DB06209,Q9H244,1
7780,DB06210,P40238,1
7781,DB06211,P02918,1
7782,DB06211,P02919,1
7783,DB06211,P0AD65,1
7784,DB06211,Q51504,1
7785,DB06211,P72355,1
7786,DB06212,P30518,1
7787,DB06212,P37288,1
7788,DB06213,P29274,1
7789,DB06216,P08908,1
7790,DB06216,P28222,1
7791,DB06216,P28223,1
7792,DB06216,P41595,1
7793,DB06216,P28335,1
7794,DB06216,P47898,1
7795,DB06216,P50406,1
7796,DB06216,P34969,1
7797,DB06216,P14416,1
7798,DB06216,P35462,1
7799,DB06216,P21917,1
7800,DB06216,P21728,1
7801,DB06216,P35348,1
7802,DB06216,P08913,1
7803,DB06216,P18089,1
7804,DB06216,P18825,1
7805,DB06216,P35367,1
7806,DB06216,P25021,1
7807,DB06216,P08588,1
7808,DB06216,P07550,1
7809,DB06217,Q14524,1
7810,DB06217,P22460,1
7811,DB06217,Q9UK17,1
7812,DB06217,Q12809,1
7813,DB06218,Q9Y5Y9,1
7814,DB06218,Q15858,1
7815,DB06218,Q9NY46,1
7816,DB06228,P00742,1
7817,DB06230,P35372,1
7818,DB06230,P41145,1
7819,DB06230,P41143,1
7820,DB06237,O76074,1
7821,DB06243,P11926,1
7822,DB06249,P03372,1
7823,DB06249,Q92731,1
7824,DB06262,P35348,1
7825,DB06262,P35368,1
7826,DB06262,P25100,1
7827,DB06262,P08913,1
7828,DB06262,P18089,1
7829,DB06262,P18825,1
7830,DB06262,P08588,1
7831,DB06262,P07550,1
7832,DB06262,P13945,1
7833,DB06262,P00439,1
7834,DB06267,O76074,1
7835,DB06268,P25101,1
7836,DB06268,P24530,1
7837,DB06271,P01008,1
7838,DB06271,P05546,1
7839,DB06273,P08887,1
7840,DB06274,P35372,1
7841,DB06274,P41145,1
7842,DB06274,P41143,1
7843,DB06282,P35367,1
7844,DB06283,Q00975,1
7845,DB06283,O00555,1
7846,DB06285,Q03431,1
7847,DB06287,P42345,1
7848,DB06288,P35462,1
7849,DB06288,P14416,1
7850,DB06288,P34969,1
7851,DB06288,P28223,1
7852,DB06290,Q91RS4,1
7853,DB06292,P31639,1
7854,DB06317,Q9NQ25,1
7855,DB06335,P27487,1
7856,DB06343,P08069,1
7857,DB06366,P04626,1
7858,DB06372,P01584,1
7859,DB06372,P01583,1
7860,DB06372,P18510,1
7861,DB06401,P03372,1
7862,DB06401,Q92731,1
7863,DB06403,P25101,1
7864,DB06403,P24530,1
7865,DB06404,P00736,1
7866,DB06404,P09871,1
7867,DB06404,P03952,1
7868,DB06404,P00748,1
7869,DB06404,P00734,1
7870,DB06404,P03951,1
7871,DB06404,P00750,1
7872,DB06410,P11473,1
7873,DB06412,P10275,1
7874,DB06412,P16860,1
7875,DB06413,Q01959,1
7876,DB06414,P03366,1
7877,DB06414,P04585,1
7878,DB06439,P06858,1
7879,DB06441,Q9H244,1
7880,DB06448,P49354,1
7881,DB06448,P49356,1
7882,DB06480,Q13639,1
7883,DB06589,P35916,1
7884,DB06589,P17948,1
7885,DB06589,P09619,1
7886,DB06589,P35968,1
7887,DB06589,P10721,1
7888,DB06589,P16234,1
7889,DB06589,P22607,1
7890,DB06589,Q08881,1
7891,DB06589,P05230,1
7892,DB06589,Q9UQQ2,1
7893,DB06594,P28335,1
7894,DB06594,P48039,1
7895,DB06594,P49286,1
7896,DB06595,P36888,1
7897,DB06595,P09619,1
7898,DB06595,P35968,1
7899,DB06595,P10721,1
7900,DB06595,P16234,1
7901,DB06595,P17252,1
7902,DB06602,P05113,1
7903,DB06603,Q13547,1
7904,DB06603,Q969S8,1
7905,DB06603,Q96DB2,1
7906,DB06603,Q92769,1
7907,DB06603,O15379,1
7908,DB06603,P56524,1
7909,DB06603,Q9UQL6,1
7910,DB06603,Q9UBN7,1
7911,DB06603,Q8WUI4,1
7912,DB06603,Q9BY41,1
7913,DB06603,Q9UKV0,1
7914,DB06605,P00742,1
7915,DB06607,P16422,1
7916,DB06607,P12318,1
7917,DB06607,P08637,1
7918,DB06607,O75015,1
7919,DB06607,P07766,1
7920,DB06607,P12314,1
7921,DB06612,P05113,1
7922,DB06614,P06818,1
7923,DB06614,P03472,1
7924,DB06614,P27907,1
7925,DB06616,P11274,1
7926,DB06616,P00519,1
7927,DB06616,P07948,1
7928,DB06616,P08631,1
7929,DB06616,P12931,1
7930,DB06616,P24941,1
7931,DB06616,Q02750,1
7932,DB06616,P36507,1
7933,DB06616,Q9Y2U5,1
7934,DB06616,Q13555,1
7935,DB06626,P35916,1
7936,DB06626,P17948,1
7937,DB06626,P35968,1
7938,DB06637,Q09470,1
7939,DB06637,P16389,1
7940,DB06637,P22001,1
7941,DB06637,P22459,1
7942,DB06637,P22460,1
7943,DB06637,P17658,1
7944,DB06637,Q96RP8,1
7945,DB06637,Q16322,1
7946,DB06637,Q14721,1
7947,DB06637,Q92953,1
7948,DB06637,P48547,1
7949,DB06637,Q96PR1,1
7950,DB06637,Q14003,1
7951,DB06637,Q9NSA2,1
7952,DB06637,Q9NZV8,1
7953,DB06637,Q9UK17,1
7954,DB06643,O14788,1
7955,DB06650,P11836,1
7956,DB06654,P27338,1
7957,DB06655,P43220,1
7958,DB06663,P30872,1
7959,DB06663,P35346,1
7960,DB06663,P30874,1
7961,DB06663,P32745,1
7962,DB06674,P01375,1
7963,DB06681,P42081,1
7964,DB06681,P33681,1
7965,DB06684,P31645,1
7966,DB06684,P08908,1
7967,DB06688,P15309,1
7968,DB06689,P00748,1
7969,DB06691,P35367,1
7970,DB06692,P00747,1
7971,DB06692,P06870,1
7972,DB06692,P07477,1
7973,DB06692,P17538,1
7974,DB06694,P35348,1
7975,DB06694,P08913,1
7976,DB06694,P18089,1
7977,DB06694,P35368,1
7978,DB06694,P25100,1
7979,DB06694,P18825,1
7980,DB06695,P00734,1
7981,DB06698,P35367,1
7982,DB06698,Q9Y5N1,1
7983,DB06699,P30968,1
7984,DB06700,P23975,1
7985,DB06700,P31645,1
7986,DB06700,Q01959,1
7987,DB06701,Q01959,1
7988,DB06701,P23975,1
7989,DB06701,P31645,1
7990,DB06702,P20309,1
7991,DB06702,P08173,1
7992,DB06702,P11229,1
7993,DB06702,P08172,1
7994,DB06702,P08912,1
7995,DB06706,P35348,1
7996,DB06706,Q05940,1
7997,DB06707,P08913,1
7998,DB06707,P18089,1
7999,DB06707,P18825,1
8000,DB06709,P20309,1
8001,DB06710,P10275,1
8002,DB06710,P03372,1
8003,DB06711,P08913,1
8004,DB06711,P35348,1
8005,DB06712,Q13936,1
8006,DB06712,P54289,1
8007,DB06712,Q08289,1
8008,DB06712,Q01668,1
8009,DB06712,Q13698,1
8010,DB06712,Q8IZS8,1
8011,DB06713,P06401,1
8012,DB06713,P02768,1
8013,DB06713,P10275,1
8014,DB06714,Q05940,1
8015,DB06714,Q96RJ0,1
8016,DB06716,P47870,1
8017,DB06716,P28472,1
8018,DB06718,P10275,1
8019,DB06719,P22888,1
8020,DB06719,P30968,1
8021,DB06720,P04062,1
8022,DB06725,P23219,1
8023,DB06725,P35354,1
8024,DB06729,P0AC13,1
8025,DB06736,P35354,1
8026,DB06736,P23219,1
8027,DB06751,P27815,1
8028,DB06751,Q13936,1
8029,DB06752,P13727,1
8030,DB06754,P01008,1
8031,DB06756,P10415,1
8032,DB06757,P50213,1
8033,DB06757,P51553,1
8034,DB06757,Q15750,1
8035,DB06757,P05089,1
8036,DB06757,P02787,1
8037,DB06759,P06434,1
8038,DB06759,P06435,1
8039,DB06764,P35348,1
8040,DB06766,P35367,1
8041,DB06771,P43702,1
8042,DB06771,P72525,1
8043,DB06771,P43700,1
8044,DB06771,P72524,1
8045,DB06772,P68366,1
8046,DB06772,Q9H4B7,1
8047,DB06773,P12814,1
8048,DB06774,Q8NER1,1
8049,DB06774,Q99623,1
8050,DB06775,P31327,1
8051,DB06777,Q96RI1,1
8052,DB06777,O75469,1
8053,DB06777,Q8TDU6,1
8054,DB06777,P52895,1
8055,DB06779,P01008,1
8056,DB06779,P15692,1
8057,DB06779,P10646,1
8058,DB06779,P16109,1
8059,DB06780,P08235,1
8060,DB06781,P04150,1
8061,DB06782,P05067,1
8062,DB06785,P30968,1
8063,DB06786,Q99835,1
8064,DB06787,P11229,1
8065,DB06787,P08172,1
8066,DB06787,P20309,1
8067,DB06787,P08173,1
8068,DB06788,P30968,1
8069,DB06789,P06401,1
8070,DB06791,P30874,1
8071,DB06791,P35346,1
8072,DB06795,P23280,1
8073,DB06800,P35372,1
8074,DB06800,P41145,1
8075,DB06802,P23219,1
8076,DB06802,P35354,1
8077,DB06809,P61073,1
8078,DB06813,P00374,1
8079,DB06813,P04818,1
8080,DB06814,P07550,1
8081,DB06817,Q7ZJM1,1
8082,DB06819,P95468,1
8083,DB06819,P00800,1
8084,DB06821,P0AC13,1
8085,DB06822,P01008,1
8086,DB06822,P13612,1
8087,DB06822,P48061,1
8088,DB06825,P30968,1
8089,DB06827,P9WJ63,1
8090,DB07565,P24093,1
8091,DB07776,P0A3R9,1
8092,DB07776,P11474,1
8093,DB07776,O95718,1
8094,DB07776,Q16678,1
8095,DB08329,P00918,1
8096,DB08439,P35354,1
8097,DB08439,P02788,1
8098,DB08604,P0AEK4,1
8099,DB08604,P9WGR1,1
8100,DB08604,O24990,1
8101,DB08604,A0A348A0U3,1
8102,DB08604,Q6GI75,1
8103,DB08604,O75469,1
8104,DB08604,P10275,1
8105,DB08604,Q14994,1
8106,DB08604,P37231,1
8107,DB08604,P07202,1
8108,DB08799,P35367,1
8109,DB08801,P35367,1
8110,DB08801,P08172,1
8111,DB08804,P10275,1
8112,DB08809,Q15118,1
8113,DB08809,O43708,1
8114,DB08813,P01008,1
8115,DB08813,P16109,1
8116,DB08813,P01100,1
8117,DB08813,P01106,1
8118,DB08814,P23219,1
8119,DB08814,P19838,1
8120,DB08814,P35228,1
8121,DB08814,Q9Y233,1
8122,DB08815,P14416,1
8123,DB08815,P28223,1
8124,DB08815,P34969,1
8125,DB08815,P08908,1
8126,DB08815,P18825,1
8127,DB08815,P08913,1
8128,DB08816,Q9H244,1
8129,DB08818,P16070,1
8130,DB08818,P05362,1
8131,DB08818,O75330,1
8132,DB08818,O14594,1
8133,DB08818,P13611,1
8134,DB08818,Q07021,1
8135,DB08818,P10915,1
8136,DB08818,Q96S86,1
8137,DB08818,Q86UW8,1
8138,DB08818,Q14520,1
8139,DB08818,Q6UX15,1
8140,DB08818,Q8WWQ8,1
8141,DB08818,P98066,1
8142,DB08818,Q9BZV3,1
8143,DB08818,Q5JVS0,1
8144,DB08819,P43088,1
8145,DB08820,P13569,1
8146,DB08822,P30556,1
8147,DB08827,P55157,1
8148,DB08828,Q99835,1
8149,DB08860,P04035,1
8150,DB08860,P20701,1
8151,DB08862,P32238,1
8152,DB08862,P04049,1
8153,DB08862,P27361,1
8154,DB08862,P01133,1
8155,DB08862,P05771,1
8156,DB08862,P32239,1
8157,DB08864,Q72547,1
8158,DB08864,O75469,1
8159,DB08865,Q9UM73,1
8160,DB08865,P08581,1
8161,DB08867,P06401,1
8162,DB08867,P04150,1
8163,DB08867,P10275,1
8164,DB08868,Q9H228,1
8165,DB08868,Q13547,1
8166,DB08868,P21453,1
8167,DB08868,O95977,1
8168,DB08868,Q99500,1
8169,DB08869,Q02643,1
8170,DB08870,P28908,1
8171,DB08871,Q9H4B7,1
8172,DB08871,P10415,1
8173,DB08872,P54289,1
8174,DB08872,Q9NY47,1
8175,DB08873,B0B3C9,1
8176,DB08874,Q18BX5,1
8177,DB08875,P08581,1
8178,DB08875,P35968,1
8179,DB08875,P07949,1
8180,DB08877,P23458,1
8181,DB08877,O60674,1
8182,DB08879,Q9Y275,1
8183,DB08880,Q02127,1
8184,DB08881,P15056,1
8185,DB08882,P27487,1
8186,DB08883,P42261,1
8187,DB08885,P15692,1
8188,DB08885,P49763,1
8189,DB08885,P49765,1
8190,DB08888,P02751,1
8191,DB08888,P01023,1
8192,DB08888,P08697,1
8193,DB08889,P28074,1
8194,DB08889,P28062,1
8195,DB08889,P20618,1
8196,DB08889,P28065,1
8197,DB08889,P49721,1
8198,DB08889,P40306,1
8199,DB08890,P25092,1
8200,DB08893,P13945,1
8201,DB08894,P19235,1
8202,DB08895,P23458,1
8203,DB08895,O60674,1
8204,DB08895,P52333,1
8205,DB08895,P29597,1
8206,DB08896,P17948,1
8207,DB08896,P35968,1
8208,DB08896,P35916,1
8209,DB08896,P10721,1
8210,DB08896,P16234,1
8211,DB08896,P09619,1
8212,DB08896,P11362,1
8213,DB08896,P21802,1
8214,DB08896,Q02763,1
8215,DB08896,Q16832,1
8216,DB08896,P04629,1
8217,DB08896,P29317,1
8218,DB08896,P04049,1
8219,DB08896,P15056,1
8220,DB08896,Q15759,1
8221,DB08896,P42685,1
8222,DB08896,P00519,1
8223,DB08896,P07949,1
8224,DB08897,P11229,1
8225,DB08897,P08172,1
8226,DB08897,P20309,1
8227,DB08897,P08173,1
8228,DB08897,P08912,1
8229,DB08899,P10275,1
8230,DB08900,O95838,1
8231,DB08901,P00519,1
8232,DB08901,P11274,1
8233,DB08901,P10721,1
8234,DB08901,P07949,1
8235,DB08901,Q02763,1
8236,DB08901,P36888,1
8237,DB08901,P11362,1
8238,DB08901,P21802,1
8239,DB08901,P22607,1
8240,DB08901,P22455,1
8241,DB08901,P06239,1
8242,DB08901,P12931,1
8243,DB08901,P07948,1
8244,DB08901,P35968,1
8245,DB08901,P16234,1
8246,DB08902,P13423,1
8247,DB08903,P9WPS1,1
8248,DB08904,P01375,1
8249,DB08906,P04150,1
8250,DB08906,P06401,1
8251,DB08906,P08235,1
8252,DB08907,P31639,1
8253,DB08908,Q14145,1
8254,DB08908,Q04206,1
8255,DB08910,Q96SW2,1
8256,DB08910,P01375,1
8257,DB08910,P35354,1
8258,DB08911,Q02750,1
8259,DB08911,P36507,1
8260,DB08912,P15056,1
8261,DB08912,P04049,1
8262,DB08912,P57059,1
8263,DB08912,Q8NG66,1
8264,DB08912,P53667,1
8265,DB08916,P00533,1
8266,DB08916,P04626,1
8267,DB08916,Q15303,1
8268,DB08918,P31645,1
8269,DB08918,P23975,1
8270,DB08930,Q7ZJM1,1
8271,DB08931,P33402,1
8272,DB08932,P25101,1
8273,DB08932,P24530,1
8274,DB08933,P10613,1
8275,DB08934,O39930,1
8276,DB08935,P11836,1
8277,DB08936,P35367,1
8278,DB08949,P49019,1
8279,DB08949,Q8TDS4,1
8280,DB08950,P35348,1
8281,DB08964,P43116,1
8282,DB08964,P43115,1
8283,DB08995,P35869,1
8284,DB09016,P31645,1
8285,DB09016,P35367,1
8286,DB09016,P28223,1
8287,DB09026,P00797,1
8288,DB09027,Q5L478,1
8289,DB09029,Q16552,1
8290,DB09030,P25116,1
8291,DB09031,P08183,1
8292,DB09033,P13612,1
8293,DB09033,P26010,1
8294,DB09034,O43613,1
8295,DB09034,O43614,1
8296,DB09035,Q15116,1
8297,DB09036,P05231,1
8298,DB09037,Q15116,1
8299,DB09038,P31639,1
8300,DB09039,Q16739,1
8301,DB09040,P50859,1
8302,DB09041,Q9HGT2,1
8303,DB09043,P43220,1
8304,DB09045,P43220,1
8305,DB09046,P48357,1
8306,DB09047,P43700,1
8307,DB09047,P43702,1
8308,DB09047,P11388,1
8309,DB09048,P25103,1
8310,DB09049,P35372,1
8311,DB09050,Q9X6W0,1
8312,DB09050,Q51504,1
8313,DB09050,P0AEB2,1
8314,DB09050,P24228,1
8315,DB09050,P08506,1
8316,DB09050,P02918,1
8317,DB09050,P02919,1
8318,DB09050,P0AD65,1
8319,DB09050,P0AD68,1
8320,DB09050,P76577,1
8321,DB09050,P0AD65,1
8322,DB09052,P15391,1
